Place ID,displayName,formattedAddress,rating,priceLevel,reservable,outdoorSeating,servesDessert,goodForChildren
ChIJG_kHmOwvMTAR_dp67f7ttWg,Syahid Kebab Turki,"JJ4H+3CV, Jl. Beringin 3, Helvetia, Kec. Medan Helvetia, Kota Medan, Sumatera Utara 20123, Indonesia",unknown,unknown,unknown,unknown,unknown,True
ChIJBzqkpPm5yhQRwFCnm73Y5zg,KING KEBAB Turkiye,"Jl. Setia Makmur, Tj. Selamat, Kec. Sunggal, Kabupaten Deli Serdang, Sumatera Utara 20128, Indonesia",unknown,unknown,unknown,unknown,unknown,True
ChIJP5AS-FgpTIYRilTZgbrOWUk,Plummy Tummy,"Jl. Karya Wisata No.52, Gedung Johor, Kec. Medan Johor, Kota Medan, Sumatera Utara 20144, Indonesia",3,unknown,unknown,unknown,unknown,unknown
ChIJGXu90diMtocRB8x7C7AitEs,Toke Kebab,"Jl. Marelan Raya Ps. II No.240, Rengas Pulau, Kec. Medan Marelan, Kota Medan, Sumatera Utara 20255, Indonesia",4.7,unknown,unknown,unknown,unknown,True
ChIJAVKgzmS70ocR3A6F8NDRzS4,Kebab turki & burger MARYAM,"HPXG+5G9, Gg. Adil, Bandar Selamat, Kec. Medan Tembung, Kota Medan, Sumatera Utara 20225, Indonesia",unknown,unknown,unknown,unknown,unknown,True
ChIJUxyjiA9nZIgRjo_zT38aXvk,Barokah Kebab & Pizzaria,"Jl. Selamat No.1-21, Sitirejo III, Kec. Medan Amplas, Kota Medan, Sumatera Utara 20217, Indonesia",5,unknown,unknown,unknown,unknown,True
ChIJUxyjiA9nZIgRjo_zT38aXvk,Barokah Kebab & Pizzaria,"Jl Sisingamangaraja Mangaraja No.58 B, Sitirejo II, Kec. Medan Amplas, Kota Medan, Sumatera Utara 20217, Indonesia",4.5,unknown,unknown,unknown,unknown,True
ChIJ8-sadcYvMTARViQWYHS0M88,"My Kebab Turki, Kasuari","Jl. Kasuari No.32, Sei Sikambing B, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20119, Indonesia",5,unknown,unknown,unknown,unknown,True
ChIJ8TvqLbOv1TERXk8yd80g28w,Kebab Turki Haji Jamhur,"JM98+63F, Jl. Karya, Karang Berombak, Kec. Medan Bar., Kota Medan, Sumatera Utara, Indonesia",unknown,unknown,unknown,unknown,unknown,True
ChIJF5qtnYMxMTAR0YpMi3IGFdk,Izzi kebab seksama,"Jalan Seksama Ujung No.150 ( sebelah, Gg. Restu, Sitirejo III, Kec. Medan Amplas, Kota Medan, Sumatera Utara 20226, Indonesia",5,unknown,unknown,unknown,unknown,True
ChIJx024mVkwMTARDyJAK4e6yRk,Kebab Turki Babarafi,"Jl. HM. Joni No.51A, Teladan Tim., Kec. Medan Kota, Kota Medan, Sumatera Utara 20217, Indonesia",2.2,unknown,unknown,unknown,False,True
ChIJSwxfzntpsocRDazxZLP-6eQ,Pho House,"Jl. Aipda KS Tubun No.59/77, Pandau Hulu I, Kec. Medan Kota, Kota Medan, Sumatera Utara 20233, Indonesia",4.8,unknown,unknown,unknown,True,True
ChIJuRDiLd399IgRoBjzp6KHNtg,Song Dai Pho,"Jl. Makmur No.8c, Medan Estate, Kec. Percut Sei Tuan, Kabupaten Deli Serdang, Sumatera Utara 20221, Indonesia",4.1,unknown,True,unknown,True,True
ChIJr5PPk8oxMTARGK2_gt4GdRE,LovingHut Wajir,"HMJJ+V8J, Jl. Kol. Sugiono, A U R, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20212, Indonesia",4.5,PRICE_LEVEL_MODERATE,True,False,True,True
ChIJi5FzBr8xMTARtg-o81ZqQeo,PEOPLE'S PLACE CAFE Medan,"Jl. R.A. Kartini No.29, Madras Hulu, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20151, Indonesia",4.5,PRICE_LEVEL_EXPENSIVE,True,True,True,True
ChIJ__nZGtIxMTAR4rsdyEmi5D4,VOI Vegan Restaurant And Pastry Shop,"Jl. Kalingga No.18, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20151, Indonesia",4.5,unknown,True,False,True,True
ChIJp7TKjhy72YgRNzhWYfhcPSE,Happy Vegan,"Jl. Kota Baru II No.27, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20111, Indonesia",4.5,unknown,True,unknown,unknown,True
ChIJveRaumxTBogRK7U6NB678OQ,Indonesia Vegan Restoran,"Jl. Gandhi No.222, Sei Rengas I, Kec. Medan Kota, Kota Medan, Sumatera Utara 20211, Indonesia",4.8,unknown,True,unknown,unknown,True
ChIJD2vxWNIxMTARcN6V9EPkj3Y,Medan Vegetarian,"JL. Airlangga No. 23A-25, Madras Hulu, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20151, Indonesia",4.5,PRICE_LEVEL_MODERATE,unknown,unknown,unknown,True
ChIJH3Em_cTlQIYR5EF0BX9mGV0,Lotus Vegan Food,"Jl. Sabaruddin No.3, Sei Rengas II, Kec. Medan Area, Kota Medan, Sumatera Utara 20211, Indonesia",4.4,unknown,unknown,False,unknown,True
ChIJwwDbdkVfYIgRy3-Iae1c0f0,Green Bean Vegetarian,"Jl. Sun Yat Sen No.26, Sei Rengas I, Kec. Medan Kota, Kota Medan, Sumatera Utara 20211, Indonesia",4.5,PRICE_LEVEL_MODERATE,True,False,True,True
ChIJb3mwCdlV2YARxvHJGrBpuAM,Loving Hut (Express),"Jl. Wahidin No.100 D, Pandau Hulu II, Kec. Medan Kota, Kota Medan, Sumatera Utara 20233, Indonesia",4.6,PRICE_LEVEL_MODERATE,True,False,True,True
ChIJE6ZzIqQxMTAR3OiDKAgBNj8,GOLDEN BELLS Vegetarian Cafe & Resto,"Jl. Gunung Krakatau No No.103CD, Glugur Darat I, Kec. Medan Tim., Kota Medan, Sumatera Utara 20236, Indonesia",4.5,PRICE_LEVEL_MODERATE,True,False,True,True
ChIJQ-27X9IxMTARMRFoCdhC_bY,Socrates Vegan,"Jl. Airlangga No.14 - C, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20112, Indonesia",4.6,PRICE_LEVEL_MODERATE,True,unknown,True,True
ChIJcScprrExMTARYP-22CDs1Bs,Thamrin Vegan,"Jl. M.H Thamrin No.75n, Pandau Hulu I, Kec. Medan Kota, Kota Medan, Sumatera Utara 20211, Indonesia",unknown,unknown,unknown,unknown,unknown,True
ChIJ_4Zffa8xMTAR3616hWpWdEI,Agek Vegetarian,"Jl. Gajah No.63, Pandau Hulu II, Kec. Medan Area, Kota Medan, Sumatera Utara 20211, Indonesia",4.7,unknown,unknown,unknown,unknown,True
ChIJ6-MnJb8xMTARXWyDAjXrtI4,Nie Nie Vegetarian Food,"Jl. Prof. Dr. HM. Yamin SH No. 23-W, Perintis, Medan Timur, Perintis, Kec. Medan Tim., Kota Medan, Sumatera Utara 20232, Indonesia",4.6,unknown,unknown,False,unknown,True
ChIJc_rv1VUA9YgROWU4qs90dYM,Love Vegetarian Kitchen,"Jl. Gatot Subroto KM.8,2, Cinta Damai, Kec. Medan Helvetia, Kota Medan, Sumatera Utara 20126, Indonesia",4.1,unknown,True,unknown,unknown,True
ChIJEfwsALAxMTARJnaJpYPiMXs,Niang Mama,"Jl. Pekanbaru No.28, Pandau Hulu I, Kec. Medan Kota, Kota Medan, Sumatera Utara 20211, Indonesia",4.5,unknown,True,True,True,True
ChIJ6_ZsJAHID4gRWWLY9Ec1Puc,Atin Vegan Food,"Jl. Kapten Jumhana No.28T, Sukaramai II, Kec. Medan Area, Kota Medan, Sumatera Utara 20224, Indonesia",4,PRICE_LEVEL_MODERATE,unknown,False,unknown,True
ChIJYQb_ca8tDogRmMp-PPfgUE8,Rumah Vegetarian & Vegan,"Jl. Multatuli No.15, Hamdan, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20212, Indonesia",4,unknown,unknown,unknown,unknown,True
ChIJsQYigbgxMTARL4knxvbNSOI,My Grandma Vegetarian Restaurant,"Jl. Timor Baru II No.52/79, Gg. Buntu, Kec. Medan Tim., Kota Medan, Sumatera Utara 20232, Indonesia",4.2,PRICE_LEVEL_MODERATE,True,False,unknown,True
ChIJr5PPk8oxMTARGK2_gt4GdRE,LovingHut Wajir,"HMJJ+V8J, Jl. Kol. Sugiono, A U R, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20212, Indonesia",4.5,PRICE_LEVEL_MODERATE,True,False,True,True
ChIJ049CPjsX2jERbgQc9NDusQU,Gan En Vegetarian,"Jl. Punak No.6/12A, Sekip, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20111, Indonesia",4.1,unknown,unknown,unknown,unknown,True
ChIJPYp7ne4xMTAR6r1xUvQnqWc,RM Shen Yan Vegetarian,"Jl. Bambu II No.78, Durian, Kec. Medan Tim., Kota Medan, Sumatera Utara 20235, Indonesia",4.5,unknown,True,unknown,True,True
ChIJA0Z8DdcxMTARjMOHCQic9iQ,Biduk Vegetarian,"Jl. Wahidin No.4D, Pandau Hulu I, Kec. Medan Kota, Kota Medan, Sumatera Utara 20211, Indonesia",4.5,unknown,unknown,unknown,unknown,True
ChIJlwSsDVIxMTARoqp_5pWu2_E,Lezat Vegetarian,"Jl. Gajah No.92, Pandau Hulu II, Kec. Medan Area, Kota Medan, Sumatera Utara 20233, Indonesia",4.3,PRICE_LEVEL_MODERATE,True,False,unknown,True
ChIJK9ZrvcXTr4cRMxDAcikwgxg,Rumah Makan Vegetarian (fo Yuan),"JMF9+JRC, Jl. KL. Yos Sudarso, Pulo Brayan Kota, Kec. Medan Bar., Kota Medan, Sumatera Utara 20116, Indonesia",4.4,unknown,True,False,unknown,True
ChIJ8Wx7GK8xMTARVmuZzWhvZkw,Aroma Maitri Vegetarian,"Jl. Wahidin No.140 24G, Pandau Hulu II, Kec. Medan Area, Kota Medan, Sumatera Utara 20212, Indonesia",4.4,PRICE_LEVEL_INEXPENSIVE,unknown,unknown,unknown,True
ChIJfQE-n9sxMTARxpXMkWC8b8s,Waringin Vegetarian,"Jl. Waringin No.3B 5b, Sekip, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20111, Indonesia",4.6,unknown,False,False,unknown,True
ChIJOYAO9eMxMTARx7uvvydT2uw,Satu Nusantara Vegetarian,"HMRV+W96, Jl. HOS Cokroaminoto, Sei Kera Hulu, Kec. Medan Kota, Kota Medan, Sumatera Utara, Indonesia",4.5,unknown,unknown,unknown,unknown,True
ChIJYVrNVkSPa4cRLVZkp60LBfc,JC VEGETARIAN & COFFE,"Jl. Mustafa No.33 C, Pulo Brayan Darat I, Kec. Medan Tim., Kota Medan, Sumatera Utara 20238, Indonesia",4.4,unknown,True,unknown,unknown,True
ChIJYQb_ca8tDogRmMp-PPfgUE8,Veggie house,"Jl. Multatuli, Hamdan, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20212, Indonesia",4.6,unknown,True,False,unknown,True
ChIJsaYUj_aEt4cR0AJSouUUoZM,KFC,"Jl. Sisingamangaraja Kelurahan No.41, Sitirejo III, Kec. Medan Kota, Kota Medan, Sumatera Utara 20216, Indonesia",4.4,PRICE_LEVEL_MODERATE,unknown,True,True,True
ChIJW-9u5FgOBYgR6ZH5nfVzDgg,A & W,"Jl. Gatot Subroto No.30 58 - 59, Sekip, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20113, Indonesia",4.2,PRICE_LEVEL_MODERATE,unknown,unknown,True,True
ChIJkfqjZ80xMTAR7OupyMbpncc,4 Fingers Crispy Chicken,"Jl. Teuku Umar No.69, Madras Hulu, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20151, Indonesia",4.5,unknown,unknown,unknown,unknown,True
ChIJB4VDHsoxMTARXiT_UrIpknY,Texas Chicken Medan Mall,"Jl. M. T. Haryono No.Lt 32 Lt.1, Pusat Pasar, Medan Kota, Medan City, North Sumatra 20212, Indonesia",3.7,PRICE_LEVEL_MODERATE,unknown,unknown,unknown,True
ChIJOagZUcgzMTARJMA6XAzrnFI,Telur Gulung & Burger AQMAL,"Gg. Bali No.35, Glugur Darat II, Kec. Medan Tim., Kota Medan, Sumatera Utara 20236, Indonesia",3.8,unknown,unknown,unknown,unknown,True
ChIJWdrSD00St4cRSnCrkZ-t92E,Wendy's,"Jl. KH. Zainul Arifin No.7, Madras Hulu, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20152, Indonesia",4.1,PRICE_LEVEL_MODERATE,unknown,False,True,True
ChIJ6dtZ_5v7vIcRu9YIMLneOSY,HEAVY,"Jl. Bima Sakti No.16, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20112, Indonesia",4.6,unknown,unknown,unknown,unknown,True
ChIJW-9u5FgOBYgR6ZH5nfVzDgg,A & W,"Jl. Dr. Mansyur No.1 A, Padang Bulan Selayang I, Kec. Medan Selayang, Kota Medan, Sumatera Utara 20154, Indonesia",4.3,PRICE_LEVEL_MODERATE,unknown,unknown,True,True
ChIJsaYUj_aEt4cR0AJSouUUoZM,KFC,"Jl. H. Adam Malik No.5 7, Sekip, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20231, Indonesia",4.4,PRICE_LEVEL_MODERATE,unknown,True,True,True
ChIJXTydlr8xMTARjRqvXHcFiFo,KFC Simpang Sutomo Medan,"Jl. Perintis Kemerdekaan, Gaharu, Kec. Medan Tim., Kota Medan, Sumatera Utara 20232, Indonesia",4.4,PRICE_LEVEL_MODERATE,unknown,unknown,True,True
ChIJ4_gyJjYOiYgRZ5a8_Cm55Xc,Burger King Center Point,"Jl. Jawa No.8, Gg. Buntu, Kec. Medan Tim., Kota Medan, Sumatera Utara 20231, Indonesia",4.6,PRICE_LEVEL_MODERATE,unknown,unknown,True,True
ChIJmXkPx1gdvy0RZZ0UHJvoY6g,Richeese Factory,"Jl. Gajah Mada, Babura, Kec. Medan Baru, Kota Medan, Sumatera Utara 20112, Indonesia",4.3,PRICE_LEVEL_MODERATE,unknown,True,True,True
ChIJH0OYKaUxMTAR9JtlJmXtAd4,Burger King Deli park,"Jl. Putri Hijau Jl. Guru Patimpus No.1, Kesawan, OPQ, Kota Medan, Sumatera Utara 20111, Indonesia",4.8,PRICE_LEVEL_MODERATE,unknown,unknown,True,True
ChIJS4J0DiouMTARNnVFS6vKc7Y,KFC Simpang Mataram Medan,"Jl. Gajah Mada No.14, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20028, Indonesia",4.5,PRICE_LEVEL_MODERATE,unknown,True,True,True
ChIJmXkPx1gdvy0RZZ0UHJvoY6g,Richeese Factory,"Centre Point Mall Lt. 3A No. 25, Jalan Jawa No.8a, Gg. Buntu, Kec. Medan Tim., Kota Medan, Sumatera Utara 20123, Indonesia",4.2,PRICE_LEVEL_MODERATE,unknown,unknown,unknown,True
ChIJFwYXUYqEt4cRqoP34n5Z_q8,Fast Food Restaurant,"Jl. Sekip No.22, Sekip, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20118, Indonesia",2,unknown,unknown,unknown,unknown,True
ChIJ9XhbZEkSt4cRrt1_UY3R0Ns,Burger King,"Jl. Gatot Subroto No.30, Sekip, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20113, Indonesia",4.7,PRICE_LEVEL_MODERATE,unknown,False,True,True
ChIJ8UCDTi8wMTAR9iFb92HCRz4,KFC Walikota Medan,"Jl. Mongonsidi No.14, Suka Damai, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20152, Indonesia",4.5,PRICE_LEVEL_MODERATE,unknown,True,True,True
ChIJsaYUj_aEt4cR0AJSouUUoZM,KFC,"Jl. Jawa No.8 - 20231, Gg. Buntu, Kec. Medan Tim., Kota Medan, Sumatera Utara 20231, Indonesia",4.2,PRICE_LEVEL_MODERATE,unknown,unknown,True,True
ChIJPyrCKB7Lj4AR0RBqikVe0jQ,Shihlin,"HMJC+MG7, Madras Hulu, Medan Polonia, Medan City, North Sumatra, Indonesia",4.3,PRICE_LEVEL_MODERATE,unknown,False,unknown,True
ChIJqSMAWMNvyYcRmYw9NyHQzM0,Spoon Dining,"Jl. Balai Kota No. 1 Petisah Tengah Medan Petisah Medan, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20236, Indonesia",4.4,unknown,True,True,True,True
ChIJDSZlZs4xMTARNyGxQIrNK_E,The Big Eyed,"Jl. Imam Bonjol No.6, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20112, Indonesia",4.4,PRICE_LEVEL_MODERATE,True,False,True,True
ChIJ8XucJcwvMTAR3Cp9DDfq5TA,Cafe Rumah Pohon,"Jl. Sei Belutu No.114, Padang Bulan Selayang I, Kec. Medan Selayang, Kota Medan, Sumatera Utara 20131, Indonesia",4.3,PRICE_LEVEL_MODERATE,True,True,True,True
ChIJqUG4acYvMTARWSccb4HAFU4,Desadesa Resto,"Jl. Setia Budi No.190/12, Tj. Rejo, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20154, Indonesia",4.3,PRICE_LEVEL_MODERATE,True,True,True,True
ChIJ7cSrJ6tM34cRnbfrlBQNy7A,The Upper Level,"Jl. Taruma No.52 Level 2, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20112, Indonesia",4.7,unknown,True,False,True,unknown
ChIJkf-jmFVeXIYRjmsdfvxJar8,Tip Top Restaurant,"Jl. Jend. Ahmad Yani No.92 A-B, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20212, Indonesia",4.4,PRICE_LEVEL_MODERATE,True,True,True,True
ChIJHw_3wekxMTARRRKKi952VdE,LKKR (Lekker Urban Food House Putri Hijau),"West Medan City, Putri Hijau Driving Range, Jl. Putri Hijau No.1, Silalas, Medan Barat, Medan City, North Sumatra 20111, Indonesia",4.5,PRICE_LEVEL_MODERATE,True,True,True,True
ChIJl0jtfjYwMTAR0nUky8AA2_s,The Thirty-Six,"Jl. Multatuli No.36, Hamdan, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20151, Indonesia",4.6,PRICE_LEVEL_EXPENSIVE,True,True,True,True
ChIJs9mrhcoxMTAREPUbQbT53BU,"Miramar Restaurant, Medan","Jl. Pemuda No.11 ABC, A U R, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20212, Indonesia",4.4,PRICE_LEVEL_EXPENSIVE,True,False,True,True
ChIJIQdfPdExMTARdNZDSqggR0E,"Ai Moka Bakery, Cafe & Catering","Jl. S. Parman No.19/225A, Petisah Hulu, Kec. Medan Baru, Kota Medan, Sumatera Utara 20153, Indonesia",4.4,PRICE_LEVEL_MODERATE,unknown,False,True,True
ChIJVRivM9MxMTARYKH8CGz_xZ4,Restoran Pohon Pisang,"Komplek The Crown, Jl. S. Parman No.16-17 Blok A, Petisah Hulu, Kec. Medan Baru, Kota Medan, Sumatera Utara 20153, Indonesia",4.3,PRICE_LEVEL_MODERATE,True,False,True,True
ChIJS1m-AVUwMTARfnvQ15LtTJg,Rumah Blepots,"Jl. Medan Area Selatan No.66, Sukaramai I, Kec. Medan Area, Kota Medan, Sumatera Utara 20227, Indonesia",4.5,PRICE_LEVEL_MODERATE,True,True,True,True
ChIJXaUAQbYxMTARSfeqs2KYqkg,Restoran Ria,"Jl. Letjen MT. Haryono No. 11-15, Ps. Baru, Kec. Medan Kota, Kota Medan, Sumatera Utara 20212, Indonesia",4.6,PRICE_LEVEL_EXPENSIVE,True,False,True,True
ChIJrbUpddMxMTARqvOs0vnkpkM,Koki Sunda,"Jl. Hasanuddin No.1, Petisah Hulu, Kec. Medan Baru, Kota Medan, Sumatera Utara 20152, Indonesia",4.5,PRICE_LEVEL_MODERATE,True,True,True,True
ChIJAc3E9ao6MTARAeftvc5CUQQ,ALUN - ALUN KULINER INDONESIA,"Jl. Karya Wisata No.26, Pangkalan Masyhur, Kec. Medan Johor, Kota Medan, Sumatera Utara 20143, Indonesia",4.2,PRICE_LEVEL_MODERATE,True,True,True,True
ChIJQ5pQUENryYcRqyETTNK5-K0,Jade Restaurant,"JW Marriott Medan, Jl. Putri Hijau No.10, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20111, Indonesia",4.5,unknown,True,False,True,True
ChIJ3VkPs8sxMTARO-CUXExw20o,Rumah Makan Tabona,"Jl. Mangkubumi No.17, A U R, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20212, Indonesia",4.6,PRICE_LEVEL_MODERATE,True,True,True,True
ChIJkcDVaLUxMTAR8rvRJHMNocA,NO BRAND CAFE,"J K L, Jl. Pandu No.1, A U R, Medan Maimun, Medan City, North Sumatra 20212, Indonesia",4.4,PRICE_LEVEL_MODERATE,True,False,True,True
ChIJ01TKUnzQ2IcRm7fVfILnEnw,Ji Long Chinese Restaurant,"Grand City Hall Medan, JL.Balai Kota ,Medan Kota 20112, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20149, Indonesia",4.6,unknown,True,False,True,True
ChIJ2aXaDMrqwIcRCmkagb2mHU8,Sawasdee Thai Restaurant,"Jl. Multatuli Raya, Blok-FF No.36-37, Hamdan, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20151, Indonesia",4.5,PRICE_LEVEL_EXPENSIVE,True,False,True,True
ChIJQZLd_6WqbIgRGvbsE32PpL4,The Traders Restaurant,"Jl. Kapten Patimura No.423, Darat, Kec. Medan Baru, Kota Medan, Sumatera Utara 20153, Indonesia",4.6,PRICE_LEVEL_EXPENSIVE,True,unknown,True,True
ChIJpRPSe70xMTARMwHkC-EvPhI,Burger Purwo Medan,"Jl. Purwo Jl. Tempuling No.137, Perintis, Kec. Medan Tim., Kota Medan, Sumatera Utara 20233, Indonesia",4.4,unknown,unknown,True,unknown,unknown
ChIJI_zgJfkxMTARH2M9by807LI,Mik3_burger,"JM98+3GM, Gg. IDI I, Karang Berombak, Kec. Medan Bar., Kota Medan, Sumatera Utara 20238, Indonesia",4.3,unknown,unknown,unknown,unknown,True
ChIJzUC7k8YvMTAReKWjVCFz7C4,Cuexx Burger Medan Simpang Dr. Mansyur,"sederetan Raz Hotel sebelah Miesop Kampung Djoyo, Jl. Dr. Mansyur No.166, Tj. Rejo, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20154, Indonesia",4.6,unknown,unknown,unknown,unknown,True
ChIJUztYJyYXsocRmY-k3jYYJrw,District 10 Restaurant & Bar,"Forum Nine, Jl. Imam Bonjol No.9, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20112, Indonesia",4.4,PRICE_LEVEL_EXPENSIVE,True,True,True,True
ChIJHVigzZuStocRHhH-SSDDNVE,Street burger,"Jl. Turi II No.7, Sei Sikambing D, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20112, Indonesia",4.7,unknown,unknown,unknown,unknown,True
ChIJjUOnck0dE4gRUcvK3yfjk_k,SCOOT street food,"Jl. Abdullah Lubis No.79 / 99, Merdeka, Kec. Medan Baru, Kota Medan, Sumatera Utara 20154, Indonesia",5,unknown,unknown,unknown,unknown,True
ChIJQxyn2dUvMTARdxYCN_8-0nE,Burger Sei Putih,"Jl. Sei Putih No.11a, Merdeka, Kec. Medan Baru, Kota Medan, Sumatera Utara 20153, Indonesia",4.5,PRICE_LEVEL_INEXPENSIVE,False,True,False,unknown
ChIJvRLxoTYvMTARNqmhBnM_YB8,Wrap N Roll Medan,"BBC Learning Centre, Jl. Sei Serayu No.41, Babura Sunggal, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20121, Indonesia",5,unknown,unknown,unknown,unknown,unknown
ChIJu05FJK0vMTAR1SrL7uxRAvA,Muda Burgerbar Medan,"Jl. Setia Budi, Tj. Rejo, Kec. Medan Sunggal, Kota Medan, Sumatera Utara, Indonesia",4.9,unknown,unknown,unknown,unknown,True
ChIJM83bXaczMTAR5MKWF_SAyds,JAJANLA_SKUY,"Jl. Karya No.322, Karang Berombak, Kec. Medan Bar., Kota Medan, Sumatera Utara 20117, Indonesia",5,unknown,unknown,unknown,unknown,unknown
ChIJdzhXcvgqXogRLG1wZhZt7ro,Wkwk Burger,"Jl. Utama No.216, Kota Matsum II, Kec. Medan Area, Kota Medan, Sumatera Utara 20216, Indonesia",4.3,unknown,unknown,unknown,unknown,True
ChIJY_NFpGkxMTARLuAnndeHg20,Burger Bangor Iskandar Muda,"Jl. Iskandar Muda, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara, Indonesia",4.2,PRICE_LEVEL_MODERATE,unknown,True,unknown,True
ChIJgdkD2b7stocRbVjMGALzEW4,Prime Steakhouse,"JW Marriott Hotel, Jl. Putri Hijau No.10 Lantai LG, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20111, Indonesia",4.6,unknown,True,unknown,True,False
ChIJ9U3vQKkxMTAREgq9O7BeHWA,Burger Logam,"Jl. Asia No.169c, Sei Rengas II, Kec. Medan Area, Kota Medan, Sumatera Utara 20211, Indonesia",4.7,PRICE_LEVEL_MODERATE,False,unknown,False,True
ChIJO8waXB4yMTAR9TkaHT8USDE,Burger Anto sejak 1990,"JMFH+284, Jl. Mustafa, Pulo Brayan Darat I, Kec. Medan Tim., Kota Medan, Sumatera Utara 20239, Indonesia",4.9,unknown,unknown,unknown,unknown,True
ChIJS9vupA5nZIgRiXd6QqvCjds,Jack Erlin Burger,"Jl. Prof. H. M. Yamin No.292, Sei Kera Hilir II, Kec. Medan Perjuangan, Kota Medan, Sumatera Utara 20222, Indonesia",5,unknown,unknown,unknown,unknown,True
ChIJDSZlZs4xMTARNyGxQIrNK_E,The Big Eyed,"Jl. Imam Bonjol No.6, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20112, Indonesia",4.4,PRICE_LEVEL_MODERATE,True,False,True,True
ChIJIX_lnDo7TIYRZ6cFUN7AmTI,Cella Burger,"HMQQ+MM9, Jl. Talaud, Pusat Ps., Kec. Medan Kota, Kota Medan, Sumatera Utara 20212, Indonesia",4.5,unknown,unknown,unknown,unknown,True
ChIJIfZvk4MLIocREY9_uG728Mw,21 Burger,"HJPX+33G, Babura Sunggal, Medan Sunggal, Medan City, North Sumatra, Indonesia",4.7,unknown,unknown,True,unknown,unknown
ChIJ465IzKYxMTARcQHHnbTQlXU,Cafe Lissoi Medan,"Jl. Karya No.161c, Karang Berombak, Kec. Medan Bar., Kota Medan, Sumatera Utara 20238, Indonesia",4.4,unknown,unknown,unknown,unknown,True
ChIJuWOq_fuGbIcRwn78SJXt6eU,The Stepping Stone,"Jl. Tembakau Deli No.1, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20231, Indonesia",4.2,unknown,unknown,unknown,unknown,True
ChIJeQKpUFUvMTARItCg261Va-Y ,Merah Putih Cafe,"Jl. Abdul Hakim No.48, Padang Bulan Selayang I, Kec. Medan Selayang, Kota Medan, Sumatera Utara 20154, Indonesia",4.4,unknown,unknown,unknown,unknown,True
ChIJr6fw49vvzIcR-JAXNO_cEsg,Junction Caf├â┬®,"Jl. Uskup Agung No.2, Madras Hulu, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20151, Indonesia",4.4,unknown,unknown,unknown,unknown,True
ChIJZxmNgLH71y0R6hQTKrVet3Q,TEMPAT NONGKRONG,"HMJC+XM8, Madras Hulu, Medan Polonia, Medan City, North Sumatra, Indonesia",5,unknown,unknown,unknown,unknown,unknown
ChIJh8kMOCowMTARnnDz_V_Ue08,Cafe Nongkrong,"Jl. Amaliun No.98, Kota Matsum II, Kec. Medan Area, Kota Medan, Sumatera Utara 20215, Indonesia",4.3,unknown,unknown,True,True,unknown
ChIJOxRCPj233IcRVNzQMLJDpHE,Cafe Columbia,"Jl. Listrik No.2, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20212, Indonesia",4.6,PRICE_LEVEL_MODERATE,True,unknown,True,True
